"Date","time","sm","APmag","S-brt","Illu%","delta","deldot"
2014-Dec-27,18:15,*,-9.72,5.43,39.01,0.0024797321,-0.2631392
2014-Dec-27,18:30,*,-9.73,5.42,39.134,0.0024781347,-0.2676582
2014-Dec-27,18:45,*,-9.74,5.42,39.256,0.0024765136,-0.2710057
2014-Dec-27,19:00,*,-9.74,5.42,39.375,0.002474876,-0.2731658
2014-Dec-27,19:15,*,-9.75,5.41,39.493,0.0024732289,-0.2741268
2014-Dec-27,19:30,*r,-9.76,5.41,39.609,0.0024715797,-0.2738819
2014-Dec-27,19:45,*m,-9.76,5.41,39.723,0.0024699356,-0.2724291
2014-Dec-27,20:00,*m,-9.77,5.41,39.834,0.0024683039,-0.2697712
2014-Dec-27,20:15,*m,-9.78,5.4,39.944,0.0024666917,-0.265916
2014-Dec-27,20:30,*m,-9.79,5.4,40.052,0.0024651063,-0.260876
2014-Dec-27,20:45,*m,-9.79,5.4,40.157,0.0024635548,-0.2546688
2014-Dec-27,21:00,*m,-9.8,5.4,40.261,0.0024620441,-0.2473166
2014-Dec-27,21:15,*m,-9.81,5.39,40.363,0.002460581,-0.2388465
2014-Dec-27,21:30,*m,-9.81,5.39,40.463,0.0024591721,-0.2292906
2014-Dec-27,21:45,*m,-9.82,5.39,40.561,0.0024578239,-0.2186851
2014-Dec-27,22:00,*m,-9.82,5.39,40.658,0.0024565426,-0.2070711
2014-Dec-27,22:15,*m,-9.83,5.39,40.753,0.0024553341,-0.194494
2014-Dec-27,22:30,*m,-9.83,5.38,40.846,0.002454204,-0.1810032
2014-Dec-27,22:45,*m,-9.84,5.38,40.938,0.0024531577,-0.1666523
2014-Dec-27,23:00,*m,-9.85,5.38,41.029,0.0024522002,-0.1514986
2014-Dec-27,23:15,*m,-9.85,5.38,41.118,0.0024513362,-0.1356031
2014-Dec-27,23:30,*m,-9.86,5.38,41.207,0.0024505698,-0.1190298
2014-Dec-27,23:45,*m,-9.86,5.37,41.294,0.002449905,-0.1018461
2014-Dec-28,00:00,*m,-9.87,5.37,41.38,0.0024493453,-0.0841219
2014-Dec-28,00:15,*m,-9.87,5.37,41.466,0.0024488937,-0.0659296
2014-Dec-28,00:30,Cm,-9.87,5.37,41.551,0.0024485528,-0.0473438
2014-Dec-28,00:45,Cm,-9.88,5.37,41.635,0.0024483246,-0.0284408
2014-Dec-28,01:00,Cm,-9.88,5.36,41.719,0.002448211,-0.0092984
2014-Dec-28,01:15,Nm,-9.89,5.36,41.803,0.0024482131,0.0100045
2014-Dec-28,01:30,Nm,-9.89,5.36,41.886,0.0024483316,0.0293882
2014-Dec-28,01:45,At,-9.89,5.36,41.97,0.0024485667,0.0487729
2014-Dec-28,02:00,Am,-9.9,5.36,42.054,0.0024489183,0.0680784
2014-Dec-28,02:15,Am,-9.9,5.35,42.138,0.0024493856,0.0872252
2014-Dec-28,02:30,m,-9.91,5.35,42.222,0.0024499674,0.1061344
2014-Dec-28,02:45,m,-9.91,5.35,42.308,0.0024506621,0.1247279
2014-Dec-28,03:00,m,-9.91,5.35,42.393,0.0024514676,0.1429296
2014-Dec-28,03:15,m,-9.92,5.35,42.48,0.0024523811,0.1606646
2014-Dec-28,03:30,m,-9.92,5.35,42.567,0.0024533998,0.1778606
2014-Dec-28,03:45,m,-9.92,5.34,42.656,0.0024545202,0.1944473
2014-Dec-28,04:00,m,-9.93,5.34,42.745,0.0024557384,0.2103575
2014-Dec-28,04:15,m,-9.93,5.34,42.836,0.00245705,0.2255268
2014-Dec-28,04:30,m,-9.93,5.34,42.929,0.0024584506,0.2398941
2014-Dec-28,04:45,m,-9.93,5.33,43.023,0.0024599351,0.253402
2014-Dec-28,05:00,m,-9.94,5.33,43.118,0.0024614981,0.2659967
2014-Dec-28,05:15,m,-9.94,5.33,43.215,0.002463134,0.2776285
2014-Dec-28,05:30,m,-9.94,5.33,43.314,0.0024648369,0.288252
2014-Dec-28,05:45,m,-9.95,5.33,43.415,0.0024666006,0.2978258
2014-Dec-28,06:00,m,-9.95,5.32,43.517,0.0024684186,0.3063133
2014-Dec-28,06:15,m,-9.95,5.32,43.622,0.0024702843,0.3136825
2014-Dec-28,06:30,m,-9.96,5.32,43.728,0.002472191,0.319906
2014-Dec-28,06:45,m,-9.96,5.32,43.836,0.0024741316,0.3249613
2014-Dec-28,07:00,m,-9.96,5.31,43.947,0.002476099,0.3288306
2014-Dec-28,07:15,m,-9.97,5.31,44.06,0.0024780861,0.3315011
2014-Dec-28,07:30,m,-9.97,5.31,44.174,0.0024800857,0.332965
2014-Dec-28,07:45,m,-9.97,5.31,44.291,0.0024820904,0.3332192
2014-Dec-28,08:00,s,-9.98,5.3,44.41,0.002484093,0.3322655
2014-Dec-28,08:15,,-9.98,5.3,44.531,0.0024860863,0.3301105
2014-Dec-28,08:30,,-9.99,5.3,44.654,0.002488063,0.3267656
2014-Dec-28,08:45,,-9.99,5.3,44.779,0.0024900161,0.3222469
2014-Dec-28,09:00,,-9.99,5.29,44.906,0.0024919385,0.3165747
2014-Dec-28,09:15,,-10,5.29,45.035,0.0024938233,0.3097743
2014-Dec-28,09:30,,-10,5.29,45.166,0.0024956639,0.3018748
2014-Dec-28,09:45,,-10.01,5.28,45.299,0.0024974538,0.2929096
2014-Dec-28,10:00,,-10.01,5.28,45.433,0.0024991866,0.2829163
2014-Dec-28,10:15,,-10.02,5.28,45.57,0.0025008563,0.2719361
2014-Dec-28,10:30,,-10.02,5.28,45.708,0.002502457,0.2600138
2014-Dec-28,10:45,,-10.03,5.27,45.847,0.0025039833,0.2471978
2014-Dec-28,11:00,,-10.03,5.27,45.988,0.00250543,0.2335398
2014-Dec-28,11:15,,-10.04,5.27,46.131,0.002506792,0.2190943
2014-Dec-28,11:30,,-10.04,5.26,46.275,0.002508065,0.2039189
2014-Dec-28,11:45,,-10.05,5.26,46.419,0.0025092446,0.1880736
2014-Dec-28,12:00,,-10.05,5.26,46.565,0.0025103269,0.1716208
2014-Dec-28,12:15,,-10.06,5.25,46.712,0.0025113087,0.1546252
2014-Dec-28,12:30,,-10.07,5.25,46.86,0.0025121867,0.1371533
2014-Dec-28,12:45,,-10.07,5.25,47.009,0.0025129583,0.1192733
2014-Dec-28,13:00,,-10.08,5.24,47.158,0.0025136213,0.1010548
2014-Dec-28,13:15,,-10.08,5.24,47.308,0.0025141738,0.0825685
2014-Dec-28,13:30,,-10.09,5.24,47.458,0.0025146144,0.0638862
2014-Dec-28,13:45,,-10.1,5.23,47.608,0.0025149423,0.0450802
2014-Dec-28,14:00,,-10.1,5.23,47.758,0.0025151568,0.0262235
2014-Dec-28,14:15,A,-10.11,5.23,47.909,0.0025152579,0.0073889
2014-Dec-28,14:30,A,-10.12,5.23,48.059,0.0025152459,-0.0113506
2014-Dec-28,14:45,N,-10.12,5.22,48.209,0.0025151217,-0.0299224
2014-Dec-28,15:00,N,-10.13,5.22,48.358,0.0025148863,-0.0482545
2014-Dec-28,15:15,N,-10.14,5.22,48.508,0.0025145416,-0.0662758
2014-Dec-28,15:30,C,-10.14,5.21,48.656,0.0025140896,-0.0839162
2014-Dec-28,15:45,C,-10.15,5.21,48.804,0.0025135327,-0.1011069
2014-Dec-28,16:00,*,-10.16,5.21,48.95,0.0025128739,-0.1177807
2014-Dec-28,16:15,*,-10.16,5.2,49.096,0.0025121166,-0.1338724
2014-Dec-28,16:30,*,-10.17,5.2,49.241,0.0025112643,-0.1493186
2014-Dec-28,16:45,*,-10.18,5.2,49.384,0.0025103212,-0.1640583
2014-Dec-28,17:00,*,-10.19,5.19,49.527,0.0025092916,-0.178033
2014-Dec-28,17:15,*,-10.19,5.19,49.667,0.0025081804,-0.1911871
2014-Dec-28,17:30,*,-10.2,5.19,49.807,0.0025069927,-0.2034677
2014-Dec-28,17:45,*,-10.21,5.18,49.944,0.0025057339,-0.2148253
2014-Dec-28,18:00,*,-10.21,5.18,50.08,0.0025044096,-0.2252137
2014-Dec-28,18:15,*,-10.22,5.18,50.214,0.0025030258,-0.2345901
2014-Dec-28,18:30,*,-10.23,5.18,50.347,0.0025015888,-0.2429158
2014-Dec-28,18:45,*,-10.23,5.17,50.477,0.0025001049,-0.2501557
2014-Dec-28,19:00,*,-10.24,5.17,50.606,0.0024985808,-0.2562791
2014-Dec-28,19:15,*,-10.25,5.17,50.732,0.0024970232,-0.2612593
2014-Dec-28,19:30,*,-10.25,5.17,50.857,0.0024954392,-0.2650741
2014-Dec-28,19:45,*,-10.26,5.16,50.979,0.0024938358,-0.2677058
2014-Dec-28,20:00,*r,-10.27,5.16,51.1,0.0024922202,-0.2691413
2014-Dec-28,20:15,*m,-10.27,5.16,51.218,0.0024905996,-0.2693722
2014-Dec-28,20:30,*m,-10.28,5.15,51.334,0.0024889811,-0.2683949
2014-Dec-28,20:45,*m,-10.29,5.15,51.448,0.0024873723,-0.2662105
2014-Dec-28,21:00,*m,-10.29,5.15,51.56,0.0024857801,-0.2628253
2014-Dec-28,21:15,*m,-10.3,5.15,51.669,0.0024842119,-0.2582502
2014-Dec-28,21:30,*m,-10.31,5.15,51.777,0.0024826748,-0.252501
2014-Dec-28,21:45,*m,-10.31,5.14,51.883,0.0024811758,-0.2455986
2014-Dec-28,22:00,*m,-10.32,5.14,51.986,0.0024797217,-0.2375685
2014-Dec-28,22:15,*m,-10.32,5.14,52.088,0.0024783192,-0.2284409
2014-Dec-28,22:30,*m,-10.33,5.14,52.187,0.0024769749,-0.2182509
2014-Dec-28,22:45,*m,-10.33,5.13,52.285,0.002475695,-0.207038
2014-Dec-28,23:00,*m,-10.34,5.13,52.381,0.0024744855,-0.194846
2014-Dec-28,23:15,*m,-10.34,5.13,52.476,0.0024733521,-0.1817231
2014-Dec-28,23:30,*m,-10.35,5.13,52.569,0.0024723005,-0.1677215
2014-Dec-28,23:45,*m,-10.35,5.13,52.66,0.0024713355,-0.1528973
2014-Dec-29,00:00,*m,-10.36,5.12,52.75,0.0024704621,-0.1373101
2014-Dec-29,00:15,*m,-10.36,5.12,52.838,0.0024696846,-0.1210232
2014-Dec-29,00:30,Cm,-10.37,5.12,52.926,0.002469007,-0.1041025
2014-Dec-29,00:45,Cm,-10.37,5.12,53.012,0.002468433,-0.0866173
2014-Dec-29,01:00,Cm,-10.37,5.12,53.098,0.0024679657,-0.068639
2014-Dec-29,01:15,Nm,-10.38,5.12,53.182,0.0024676079,-0.0502415
2014-Dec-29,01:30,Nm,-10.38,5.11,53.266,0.0024673618,-0.0315004
2014-Dec-29,01:45,Am,-10.38,5.11,53.349,0.0024672294,-0.012493
2014-Dec-29,02:00,Am,-10.39,5.11,53.432,0.0024672119,0.0067022
2014-Dec-29,02:15,Am,-10.39,5.11,53.515,0.0024673102,0.026006
2014-Dec-29,02:30,t,-10.39,5.11,53.597,0.0024675249,0.0453386
2014-Dec-29,02:45,m,-10.4,5.11,53.68,0.0024678557,0.0646201
2014-Dec-29,03:00,m,-10.4,5.1,53.762,0.0024683022,0.0837708
2014-Dec-29,03:15,m,-10.4,5.1,53.845,0.0024688634,0.1027117
2014-Dec-29,03:30,m,-10.41,5.1,53.928,0.0024695376,0.1213646
2014-Dec-29,03:45,m,-10.41,5.1,54.012,0.0024703231,0.1396528
2014-Dec-29,04:00,m,-10.41,5.1,54.096,0.0024712173,0.1575011
2014-Dec-29,04:15,m,-10.41,5.09,54.182,0.0024722173,0.1748365
2014-Dec-29,04:30,m,-10.42,5.09,54.268,0.00247332,0.1915882
2014-Dec-29,04:45,m,-10.42,5.09,54.355,0.0024745215,0.207688
2014-Dec-29,05:00,m,-10.42,5.09,54.443,0.0024758177,0.2230706
2014-Dec-29,05:15,m,-10.42,5.09,54.532,0.0024772042,0.2376742
2014-Dec-29,05:30,m,-10.43,5.09,54.623,0.0024786761,0.25144
2014-Dec-29,05:45,m,-10.43,5.08,54.716,0.0024802281,0.2643132
2014-Dec-29,06:00,m,-10.43,5.08,54.809,0.0024818548,0.276243
2014-Dec-29,06:15,m,-10.43,5.08,54.905,0.0024835503,0.2871824
2014-Dec-29,06:30,m,-10.44,5.08,55.002,0.0024853085,0.297089
2014-Dec-29,06:45,m,-10.44,5.08,55.101,0.0024871232,0.3059246
2014-Dec-29,07:00,m,-10.44,5.07,55.202,0.0024889877,0.3136557
2014-Dec-29,07:15,m,-10.44,5.07,55.305,0.0024908953,0.3202534
2014-Dec-29,07:30,m,-10.45,5.07,55.409,0.0024928391,0.3256938
2014-Dec-29,07:45,m,-10.45,5.07,55.516,0.0024948121,0.3299574
2014-Dec-29,08:00,m,-10.45,5.06,55.624,0.0024968072,0.33303
2014-Dec-29,08:15,m,-10.45,5.06,55.735,0.0024988172,0.334902
2014-Dec-29,08:30,m,-10.46,5.06,55.848,0.0025008349,0.3355688
2014-Dec-29,08:45,m,-10.46,5.06,55.962,0.0025028529,0.3350306
2014-Dec-29,09:00,m,-10.46,5.05,56.079,0.002504864,0.3332924
2014-Dec-29,09:15,s,-10.47,5.05,56.198,0.0025068611,0.330364
2014-Dec-29,09:30,,-10.47,5.05,56.319,0.0025088371,0.3262598
2014-Dec-29,09:45,,-10.47,5.05,56.441,0.0025107849,0.3209988
2014-Dec-29,10:00,,-10.48,5.04,56.566,0.0025126975,0.3146045
2014-Dec-29,10:15,,-10.48,5.04,56.692,0.0025145684,0.3071047
2014-Dec-29,10:30,,-10.48,5.04,56.821,0.0025163909,0.2985314
2014-Dec-29,10:45,,-10.49,5.04,56.951,0.0025181587,0.2889207
2014-Dec-29,11:00,,-10.49,5.03,57.083,0.0025198656,0.2783122
2014-Dec-29,11:15,,-10.49,5.03,57.216,0.0025215058,0.2667498
2014-Dec-29,11:30,,-10.5,5.03,57.351,0.0025230737,0.2542804
2014-Dec-29,11:45,,-10.5,5.02,57.487,0.002524564,0.2409544
2014-Dec-29,12:00,,-10.51,5.02,57.625,0.0025259716,0.2268254
2014-Dec-29,12:15,,-10.51,5.02,57.764,0.002527292,0.2119496
2014-Dec-29,12:30,,-10.52,5.02,57.905,0.0025285207,0.1963861
2014-Dec-29,12:45,,-10.52,5.01,58.046,0.0025296539,0.1801964
2014-Dec-29,13:00,,-10.53,5.01,58.188,0.002530688,0.1634442
2014-Dec-29,13:15,,-10.53,5.01,58.332,0.0025316197,0.1461951
2014-Dec-29,13:30,,-10.54,5,58.475,0.0025324464,0.1285165
2014-Dec-29,13:45,,-10.54,5,58.62,0.0025331655,0.1104774
2014-Dec-29,14:00,,-10.55,5,58.765,0.0025337752,0.0921479
2014-Dec-29,14:15,A,-10.55,4.99,58.91,0.0025342739,0.073599
2014-Dec-29,14:30,A,-10.56,4.99,59.056,0.0025346606,0.0549028
2014-Dec-29,14:45,N,-10.56,4.99,59.202,0.0025349345,0.0361316
2014-Dec-29,15:00,N,-10.57,4.99,59.348,0.0025350954,0.0173581
2014-Dec-29,15:15,N,-10.57,4.98,59.493,0.0025351435,-0.0013452
2014-Dec-29,15:30,C,-10.58,4.98,59.639,0.0025350795,-0.0199058
2014-Dec-29,15:45,C,-10.59,4.98,59.784,0.0025349044,-0.0382518
2014-Dec-29,16:00,*,-10.59,4.97,59.928,0.0025346197,-0.0563122
2014-Dec-29,16:15,*,-10.6,4.97,60.072,0.0025342275,-0.0740169
2014-Dec-29,16:30,*,-10.6,4.97,60.215,0.0025337299,-0.0912969
2014-Dec-29,16:45,*,-10.61,4.96,60.358,0.0025331298,-0.108085
2014-Dec-29,17:00,*,-10.62,4.96,60.499,0.0025324304,-0.1243155
2014-Dec-29,17:15,*,-10.62,4.96,60.639,0.0025316351,-0.1399248
2014-Dec-29,17:30,*,-10.63,4.96,60.778,0.002530748,-0.1548515
2014-Dec-29,17:45,*,-10.63,4.95,60.916,0.0025297732,-0.1690367
2014-Dec-29,18:00,*,-10.64,4.95,61.053,0.0025287155,-0.1824239
2014-Dec-29,18:15,*,-10.65,4.95,61.188,0.0025275797,-0.19496
2014-Dec-29,18:30,*,-10.65,4.94,61.321,0.0025263713,-0.2065944
2014-Dec-29,18:45,*,-10.66,4.94,61.453,0.0025250956,-0.2172802
2014-Dec-29,19:00,*,-10.67,4.94,61.583,0.0025237586,-0.2269739
2014-Dec-29,19:15,*,-10.67,4.94,61.711,0.0025223664,-0.2356358
2014-Dec-29,19:30,*,-10.68,4.93,61.837,0.0025209252,-0.2432297
2014-Dec-29,19:45,*,-10.68,4.93,61.961,0.0025194417,-0.2497238
2014-Dec-29,20:00,*,-10.69,4.93,62.084,0.0025179225,-0.2550903
2014-Dec-29,20:15,*,-10.7,4.92,62.204,0.0025163744,-0.2593058
2014-Dec-29,20:30,*r,-10.7,4.92,62.322,0.0025148045,-0.2623512
2014-Dec-29,20:45,*m,-10.71,4.92,62.439,0.0025132198,-0.2642121
2014-Dec-29,21:00,*m,-10.71,4.92,62.553,0.0025116275,-0.2648788
2014-Dec-29,21:15,*m,-10.72,4.91,62.665,0.0025100348,-0.2643461
2014-Dec-29,21:30,*m,-10.72,4.91,62.775,0.0025084489,-0.2626137
2014-Dec-29,21:45,*m,-10.73,4.91,62.882,0.0025068771,-0.2596862
2014-Dec-29,22:00,*m,-10.74,4.91,62.988,0.0025053264,-0.255573
2014-Dec-29,22:15,*m,-10.74,4.91,63.091,0.002503804,-0.2502884
2014-Dec-29,22:30,*m,-10.75,4.9,63.193,0.0025023169,-0.2438513
2014-Dec-29,22:45,*m,-10.75,4.9,63.292,0.0025008719,-0.2362857
2014-Dec-29,23:00,*m,-10.76,4.9,63.39,0.0024994757,-0.2276201
2014-Dec-29,23:15,*m,-10.76,4.9,63.485,0.002498135,-0.2178879
2014-Dec-29,23:30,*m,-10.77,4.9,63.579,0.0024968559,-0.2071268
2014-Dec-29,23:45,*m,-10.77,4.89,63.671,0.0024956445,-0.1953789
2014-Dec-30,00:00,*m,-10.78,4.89,63.761,0.0024945067,-0.1826907
2014-Dec-30,00:15,*m,-10.78,4.89,63.849,0.0024934479,-0.1691128
2014-Dec-30,00:30,Cm,-10.78,4.89,63.936,0.0024924733,-0.1546995
2014-Dec-30,00:45,Cm,-10.79,4.89,64.021,0.0024915879,-0.1395089
2014-Dec-30,01:00,Cm,-10.79,4.88,64.105,0.002490796,-0.1236025
2014-Dec-30,01:15,Nm,-10.8,4.88,64.188,0.0024901018,-0.1070449
2014-Dec-30,01:30,Nm,-10.8,4.88,64.269,0.0024895091,-0.0899038
2014-Dec-30,01:45,Am,-10.8,4.88,64.35,0.002489021,-0.0722493
2014-Dec-30,02:00,Am,-10.81,4.88,64.429,0.0024886405,-0.0541538
2014-Dec-30,02:15,Am,-10.81,4.87,64.508,0.0024883701,-0.0356919
2014-Dec-30,02:30,m,-10.81,4.87,64.586,0.0024882116,-0.0169395
2014-Dec-30,02:45,m,-10.82,4.87,64.664,0.0024881667,0.0020259
2014-Dec-30,03:00,m,-10.82,4.87,64.741,0.0024882363,0.0211259
2014-Dec-30,03:15,t,-10.82,4.87,64.818,0.002488421,0.0402817
2014-Dec-30,03:30,m,-10.82,4.87,64.894,0.002488721,0.0594141
2014-Dec-30,03:45,m,-10.83,4.86,64.971,0.0024891358,0.078444
2014-Dec-30,04:00,m,-10.83,4.86,65.048,0.0024896645,0.0972928
2014-Dec-30,04:15,m,-10.83,4.86,65.125,0.002490306,0.1158829
2014-Dec-30,04:30,m,-10.83,4.86,65.202,0.0024910583,0.1341376
2014-Dec-30,04:45,m,-10.84,4.86,65.28,0.0024919193,0.1519821
2014-Dec-30,05:00,m,-10.84,4.86,65.358,0.0024928862,0.1693431
2014-Dec-30,05:15,m,-10.84,4.85,65.438,0.002493956,0.1861498
2014-Dec-30,05:30,m,-10.84,4.85,65.518,0.002495125,0.2023338
2014-Dec-30,05:45,m,-10.84,4.85,65.599,0.0024963894,0.2178293
2014-Dec-30,06:00,m,-10.85,4.85,65.681,0.0024977447,0.232574
2014-Dec-30,06:15,m,-10.85,4.85,65.764,0.0024991864,0.2465085
2014-Dec-30,06:30,m,-10.85,4.85,65.849,0.0025007093,0.2595774
2014-Dec-30,06:45,m,-10.85,4.84,65.935,0.0025023082,0.2717287
2014-Dec-30,07:00,m,-10.85,4.84,66.022,0.0025039772,0.2829147
2014-Dec-30,07:15,m,-10.86,4.84,66.111,0.0025057106,0.2930919
2014-Dec-30,07:30,m,-10.86,4.84,66.202,0.002507502,0.3022208
2014-Dec-30,07:45,m,-10.86,4.84,66.294,0.0025093451,0.3102669
2014-Dec-30,08:00,m,-10.86,4.83,66.388,0.0025112333,0.3171999
2014-Dec-30,08:15,m,-10.86,4.83,66.484,0.0025131598,0.3229942
2014-Dec-30,08:30,m,-10.87,4.83,66.581,0.0025151177,0.3276293
2014-Dec-30,08:45,m,-10.87,4.83,66.681,0.0025171,0.3310892
2014-Dec-30,09:00,m,-10.87,4.83,66.782,0.0025190995,0.3333627
2014-Dec-30,09:15,m,-10.87,4.82,66.885,0.0025211091,0.3344436
2014-Dec-30,09:30,m,-10.87,4.82,66.99,0.0025231216,0.3343305
2014-Dec-30,09:45,m,-10.88,4.82,67.097,0.0025251298,0.3330266
2014-Dec-30,10:00,m,-10.88,4.82,67.206,0.0025271267,0.3305401
2014-Dec-30,10:15,s,-10.88,4.81,67.316,0.002529105,0.3268836
2014-Dec-30,10:30,,-10.88,4.81,67.429,0.0025310579,0.3220743
2014-Dec-30,10:45,,-10.89,4.81,67.543,0.0025329784,0.316134
2014-Dec-30,11:00,,-10.89,4.81,67.659,0.0025348598,0.3090888
2014-Dec-30,11:15,,-10.89,4.8,67.777,0.0025366956,0.3009689
2014-Dec-30,11:30,,-10.9,4.8,67.896,0.0025384794,0.2918085
2014-Dec-30,11:45,,-10.9,4.8,68.017,0.002540205,0.2816458
2014-Dec-30,12:00,,-10.9,4.8,68.14,0.0025418666,0.2705228
2014-Dec-30,12:15,,-10.91,4.79,68.263,0.0025434585,0.2584849
2014-Dec-30,12:30,,-10.91,4.79,68.389,0.0025449753,0.2455808
2014-Dec-30,12:45,,-10.91,4.79,68.515,0.002546412,0.2318624
2014-Dec-30,13:00,,-10.92,4.78,68.643,0.0025477639,0.2173847
2014-Dec-30,13:15,,-10.92,4.78,68.772,0.0025490265,0.202205
2014-Dec-30,13:30,,-10.92,4.78,68.902,0.0025501958,0.1863836
2014-Dec-30,13:45,,-10.93,4.78,69.033,0.0025512682,0.1699826
2014-Dec-30,14:00,,-10.93,4.77,69.164,0.0025522403,0.1530665
2014-Dec-30,14:15,A,-10.94,4.77,69.297,0.0025531092,0.1357015
2014-Dec-30,14:30,A,-10.94,4.77,69.429,0.0025538724,0.1179551
2014-Dec-30,14:45,N,-10.95,4.76,69.563,0.002554528,0.0998966
2014-Dec-30,15:00,N,-10.95,4.76,69.696,0.002555074,0.0815959
2014-Dec-30,15:15,N,-10.96,4.76,69.83,0.0025555095,0.0631241
2014-Dec-30,15:30,C,-10.96,4.75,69.964,0.0025558334,0.0445525
2014-Dec-30,15:45,C,-10.97,4.75,70.098,0.0025560455,0.0259532
2014-Dec-30,16:00,*,-10.97,4.75,70.232,0.0025561458,0.0073979
2014-Dec-30,16:15,*,-10.98,4.74,70.366,0.0025561348,-0.0110416
2014-Dec-30,16:30,*,-10.98,4.74,70.499,0.0025560133,-0.0292939
2014-Dec-30,16:45,*,-10.99,4.74,70.632,0.0025557828,-0.0472884
2014-Dec-30,17:00,*,-10.99,4.74,70.764,0.002555445,-0.0649553
2014-Dec-30,17:15,*,-11,4.73,70.896,0.002555002,-0.0822262
2014-Dec-30,17:30,*,-11,4.73,71.026,0.0025544564,-0.0990338
2014-Dec-30,17:45,*,-11.01,4.73,71.156,0.0025538113,-0.1153125
2014-Dec-30,18:00,*,-11.01,4.72,71.285,0.00255307,-0.1309989
2014-Dec-30,18:15,*,-11.02,4.72,71.413,0.0025522363,-0.1460313
2014-Dec-30,18:30,*,-11.02,4.72,71.539,0.0025513142,-0.1603507
2014-Dec-30,18:45,*,-11.03,4.71,71.664,0.0025503083,-0.1739003
2014-Dec-30,19:00,*,-11.04,4.71,71.788,0.0025492233,-0.1866264
2014-Dec-30,19:15,*,-11.04,4.71,71.91,0.0025480643,-0.1984783
2014-Dec-30,19:30,*,-11.05,4.71,72.031,0.0025468368,-0.2094081
2014-Dec-30,19:45,*,-11.05,4.7,72.15,0.0025455463,-0.2193719
2014-Dec-30,20:00,*,-11.06,4.7,72.267,0.002544199,-0.2283288
2014-Dec-30,20:15,*,-11.06,4.7,72.383,0.0025428009,-0.2362422
2014-Dec-30,20:30,*,-11.07,4.7,72.497,0.0025413584,-0.2430789
2014-Dec-30,20:45,*,-11.08,4.69,72.608,0.002539878,-0.2488102
2014-Dec-30,21:00,*r,-11.08,4.69,72.718,0.0025383666,-0.2534115
2014-Dec-30,21:15,*m,-11.09,4.69,72.826,0.002536831,-0.2568623
2014-Dec-30,21:30,*m,-11.09,4.69,72.932,0.002535278,-0.259147
2014-Dec-30,21:45,*m,-11.1,4.68,73.036,0.0025337149,-0.2602541
2014-Dec-30,22:00,*m,-11.1,4.68,73.139,0.0025321487,-0.2601772
2014-Dec-30,22:15,*m,-11.11,4.68,73.239,0.0025305865,-0.2589143
2014-Dec-30,22:30,*m,-11.11,4.68,73.336,0.0025290355,-0.2564682
2014-Dec-30,22:45,*m,-11.12,4.67,73.432,0.0025275027,-0.2528465
2014-Dec-30,23:00,*m,-11.12,4.67,73.526,0.0025259952,-0.2480617
2014-Dec-30,23:15,*m,-11.13,4.67,73.618,0.00252452,-0.2421309
2014-Dec-30,23:30,*m,-11.13,4.67,73.708,0.0025230838,-0.2350761
2014-Dec-30,23:45,*m,-11.14,4.66,73.797,0.0025216934,-0.2269238
2014-Dec-31,00:00,*m,-11.14,4.66,73.883,0.0025203553,-0.2177053
2014-Dec-31,00:15,*m,-11.15,4.66,73.967,0.0025190758,-0.2074563
2014-Dec-31,00:30,Cm,-11.15,4.66,74.05,0.0025178609,-0.1962169
2014-Dec-31,00:45,Cm,-11.15,4.66,74.131,0.0025167165,-0.1840316
2014-Dec-31,01:00,Cm,-11.16,4.65,74.211,0.0025156482,-0.1709486
2014-Dec-31,01:15,Nm,-11.16,4.65,74.289,0.0025146612,-0.1570205
2014-Dec-31,01:30,Nm,-11.17,4.65,74.365,0.0025137603,-0.1423031
2014-Dec-31,01:45,Am,-11.17,4.65,74.44,0.0025129502,-0.1268561
2014-Dec-31,02:00,Am,-11.17,4.65,74.514,0.0025122352,-0.110742
2014-Dec-31,02:15,Am,-11.18,4.65,74.587,0.0025116189,-0.0940266
2014-Dec-31,02:30,m,-11.18,4.64,74.658,0.0025111048,-0.0767782
2014-Dec-31,02:45,m,-11.18,4.64,74.729,0.0025106959,-0.0590675
2014-Dec-31,03:00,m,-11.19,4.64,74.799,0.0025103948,-0.0409671
2014-Dec-31,03:15,m,-11.19,4.64,74.868,0.0025102036,-0.0225517
2014-Dec-31,03:30,m,-11.19,4.64,74.936,0.0025101239,-0.0038971
2014-Dec-31,03:45,m,-11.19,4.64,75.004,0.002510157,0.0149198
2014-Dec-31,04:00,m,-11.2,4.63,75.072,0.0025103036,0.0338212
2014-Dec-31,04:15,t,-11.2,4.63,75.139,0.002510564,0.0527292
2014-Dec-31,04:30,m,-11.2,4.63,75.206,0.002510938,0.0715657
2014-Dec-31,04:45,m,-11.2,4.63,75.274,0.0025114248,0.090253
2014-Dec-31,05:00,m,-11.2,4.63,75.341,0.0025120235,0.1087141
2014-Dec-31,05:15,m,-11.21,4.63,75.409,0.0025127324,0.126873
2014-Dec-31,05:30,m,-11.21,4.62,75.477,0.0025135495,0.1446553
2014-Dec-31,05:45,m,-11.21,4.62,75.545,0.0025144722,0.161988
2014-Dec-31,06:00,m,-11.21,4.62,75.614,0.0025154977,0.1788004
2014-Dec-31,06:15,m,-11.21,4.62,75.684,0.0025166226,0.1950239
